,city_numeric,street_numeric,area,number_of_rooms,floors,floor,price_per_square_m,total_price,build_year,0heating,Aeroterminis,Autonominis,Centrinis,Centrinis-kolektorinis,Dujinis,Elektrinis,Kietu kuru,Kitas,0furnishment,Dalinė apdaila,Neįrengtas / Statomas,Pilnai įrengtas,Reikalingas remontas,Suremontuotas,Tvarkingas,0building,Blokinis,Karkasinis,Medinis,Monolitas,Mūrinis
571,109,284,70.52,3,4,1,2368.12,167000.0,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
572,109,383,45.43,2,3,3,4400.18,199900.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
573,109,395,46.18,2,2,1,1667.39,77000.0,1948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
574,109,402,69.61,3,5,1,1867.55,130000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
575,109,334,53.0,2,10,9,1716.98,91000.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
576,5,535,110.0,5,3,2,1000.0,110000.0,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
577,109,348,19.31,1,4,3,1786.64,34500.0,1969,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
578,109,377,82.86,3,11,6,2293.02,190000.0,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
579,109,377,82.86,3,11,10,2413.71,200000.0,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
580,116,439,35.0,2,5,5,1071.43,37500.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
581,109,277,44.0,2,6,5,2111.82,92920.0,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
582,109,553,46.14,2,3,2,4117.9,190000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
583,42,512,44.0,2,3,3,1545.45,68000.0,1930,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
584,109,254,74.41,3,5,3,3090.98,230000.0,2006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
585,109,94,50.0,2,5,2,2440.0,122000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
586,61,408,50.33,2,5,5,834.49,42000.0,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
587,109,20,28.37,1,5,3,3242.86,92000.0,1967,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
588,109,25,32.32,1,9,8,2320.54,75000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
589,109,208,100.6,3,8,4,3876.74,390000.0,2005,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
590,60,183,62.03,3,2,2,734.4,45555.0,1939,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
591,46,41,78.75,3,2,1,495.24,39000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
592,13,445,197.01,6,3,2,492.36,97000.0,1938,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
593,109,422,43.5,2,3,1,4298.85,187000.0,2006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
594,109,503,50.91,2,5,3,2681.2,136500.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
595,109,523,17.61,1,3,3,2793.87,49200.0,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
596,61,433,33.09,1,5,5,604.41,20000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
597,109,335,61.56,3,9,2,2111.76,130000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
598,109,126,41.66,1,9,5,3118.1,129900.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
599,109,189,40.0,2,5,1,3250.0,130000.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
600,109,458,87.53,3,4,4,2621.96,229500.0,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
601,109,458,63.17,3,4,3,2556.59,161500.0,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
602,109,255,91.0,3,6,2,2252.75,205000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
603,67,417,67.34,2,2,1,1618.65,109000.0,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
604,109,287,173.72,3,3,3,1151.28,200000.0,1997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
605,32,238,45.89,2,5,1,817.17,37500.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
606,42,253,45.58,2,4,4,1733.22,79000.0,1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
607,1,196,60.78,3,5,3,1036.53,63000.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
608,47,147,224.84,6,0,0,2624.09,590000.0,1902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
609,109,535,58.71,3,5,4,2197.24,129000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
610,47,275,14.0,1,4,4,1071.43,15000.0,1960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
611,109,404,40.85,2,8,2,3647.49,149000.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
612,20,300,59.68,3,9,2,1843.16,110000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
613,109,323,103.02,3,1,1,2254.9,232300.0,2019,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
614,109,390,83.14,4,3,3,2946.84,245000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
615,42,462,51.42,2,5,5,1166.86,60000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
616,111,157,54.55,2,5,4,549.95,30000.0,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
617,42,210,43.72,2,5,3,1486.73,65000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
618,109,160,58.06,2,6,2,2841.89,165000.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
619,109,265,81.16,4,9,9,2156.23,175000.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
620,75,499,44.85,2,4,1,2865.11,128500.0,2003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
621,17,412,48.04,2,2,2,1144.88,55000.0,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
622,109,523,68.14,3,3,1,2450.84,167000.0,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
623,109,523,46.13,2,3,2,2599.18,119900.0,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
624,109,523,62.51,3,3,3,2500.0,156275.0,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
625,109,523,31.54,2,3,3,2599.87,82000.0,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
626,42,211,41.12,2,5,4,1532.1,63000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0

628,1,273,47.13,2,5,3,891.15,42000.0,1973,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
629,75,141,44.82,2,3,2,3190.54,143000.0,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
630,109,562,43.87,2,5,3,2256.67,99000.0,1965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
631,109,408,42.09,2,4,3,3563.79,150000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
632,109,390,42.75,2,3,2,3272.51,139900.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
633,1,564,47.1,2,5,5,912.95,43000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
634,75,380,78.46,3,11,7,4360.01,342086.0,1970,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
635,109,390,70.76,3,3,2,3518.94,249000.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
636,109,193,67.51,2,6,5,3703.16,250000.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
637,42,328,44.09,2,5,4,2039.01,89900.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
638,109,120,50.69,3,5,4,2308.15,117000.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
639,76,496,40.72,2,4,1,1171.41,47700.0,1962,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
640,66,6,66.7,3,3,2,1746.63,116500.0,1982,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
641,109,8,25.0,1,3,2,5400.0,135000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
642,117,134,54.23,2,5,5,866.68,47000.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
643,117,221,54.81,2,5,4,821.02,45000.0,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
644,109,387,37.62,1,12,1,2389.69,89900.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
645,109,506,36.54,2,5,4,3147.24,115000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
646,109,35,200.05,6,3,2,3849.04,770000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
647,109,114,33.48,2,5,4,2314.81,77500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
648,109,75,60.7,3,2,2,1680.4,102000.0,1953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
649,109,562,44.25,2,5,1,2393.22,105900.0,1965,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
650,109,473,28.83,2,2,1,1005.9,29000.0,1908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
651,72,318,38.82,2,1,1,708.4,27500.0,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
652,109,346,68.96,3,9,1,2392.69,165000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
653,109,410,85.09,3,9,8,2373.96,202000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
654,109,410,85.08,3,9,9,2397.74,204000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
655,109,410,76.95,3,9,2,2274.2,175000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
656,109,410,77.4,3,9,7,2390.18,185000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
657,42,2,45.06,2,16,4,2750.0,123915.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
658,109,410,77.34,3,9,8,2404.97,186000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
659,44,380,26.76,1,2,2,859.49,23000.0,1968,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
660,102,463,85.0,3,5,4,1598.82,135900.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
661,109,225,77.97,3,10,7,1898.17,148000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
662,109,251,75.42,3,3,3,3646.25,275000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
663,42,310,44.37,2,5,3,1397.34,62000.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
664,109,341,66.01,2,3,2,3469.17,229000.0,1940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
665,109,341,66.01,3,3,1,3469.17,229000.0,1940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
666,104,115,69.0,3,5,1,1521.74,105000.0,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
667,103,127,92.0,3,3,1,1629.35,149900.0,2009,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
668,33,555,31.32,1,5,2,478.93,15000.0,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
669,109,433,66.52,3,9,6,2089.6,139000.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
670,42,498,40.74,2,4,2,2884.14,117500.0,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
671,18,326,43.1,2,2,2,856.15,36900.0,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
672,75,379,105.81,6,3,1,11341.08,1200000.0,2001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
673,116,472,93.45,4,2,2,1391.12,130000.0,1937,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
674,109,98,55.05,2,5,1,3358.76,184900.0,2001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
675,109,181,23.0,1,9,7,3000.0,69000.0,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
676,109,222,67.31,3,5,4,1812.51,122000.0,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
677,109,448,53.85,3,5,1,2581.24,139000.0,1964,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
678,109,228,41.29,2,4,4,3632.82,149999.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
679,109,190,75.25,3,16,8,2857.14,215000.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
680,9,230,52.99,2,4,4,1471.98,78000.0,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
681,109,225,108.25,4,5,5,1648.96,178500.0,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
682,42,175,60.0,3,2,2,1400.0,84000.0,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
683,99,558,49.34,2,5,4,1013.38,50000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
684,109,395,37.01,2,12,11,3107.27,115000.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
685,42,2,47.0,2,2,2,2765.94,129999.0,1930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
686,109,413,106.06,3,5,5,2819.16,299000.0,2002,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
687,82,221,49.9,2,5,5,901.8,45000.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
688,96,263,52.93,2,5,1,1037.22,54900.0,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
689,116,36,141.74,5,3,1,1411.03,200000.0,1932,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
690,109,142,39.56,2,3,2,2949.95,116700.0,2023,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
691,109,264,48.03,2,9,9,2435.98,117000.0,1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
692,109,165,50.47,2,2,1,1347.34,68000.0,1972,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
693,109,335,76.58,3,12,12,3003.4,230000.0,2009,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
694,42,395,52.38,2,9,2,2004.58,105000.0,1987,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
695,109,452,63.55,3,9,2,1729.35,109900.0,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
696,116,554,44.22,2,5,3,1153.32,51000.0,1962,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
697,109,557,68.34,3,10,8,1726.66,118000.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
698,109,290,47.23,2,2,2,3811.14,180000.0,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
699,109,432,74.74,2,6,4,3465.35,259000.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
700,109,225,48.6,2,12,10,1831.28,89000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
701,109,142,71.63,3,3,3,2950.02,211310.0,2023,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
702,109,404,66.58,3,11,8,3229.2,215000.0,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
703,109,437,122.77,4,2,1,2443.59,300000.0,1940,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
704,109,190,75.25,3,16,8,2857.14,215000.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
705,109,66,75.06,3,5,1,2637.89,198000.0,2002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
706,109,287,243.62,4,4,3,820.95,200000.0,1997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
707,75,281,37.64,1,4,3,1965.99,74000.0,1991,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
708,109,335,61.15,3,9,6,2224.04,136000.0,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
709,109,105,110.0,4,4,1,2045.45,225000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
710,116,302,76.26,3,9,8,1245.74,95000.0,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
711,109,105,110.0,4,4,1,2045.45,225000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
712,82,474,79.05,4,5,1,872.87,69000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
713,82,196,64.08,3,5,3,749.06,48000.0,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714,109,121,64.0,3,3,3,4529.69,289900.0,2022,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
715,109,105,110.0,4,4,1,2045.45,225000.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
716,109,144,73.44,3,8,5,2852.67,209500.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
717,42,267,75.58,4,5,1,1190.78,89999.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
718,114,382,49.59,2,6,3,804.6,39900.0,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
719,47,434,95.58,4,5,1,993.93,95000.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
720,109,339,74.56,3,4,3,3446.89,257000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
721,109,339,40.92,2,3,3,3396.87,139000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
722,109,284,70.52,3,4,1,2368.12,167000.0,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
723,34,519,72.0,3,4,2,2152.78,155000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
724,52,202,61.93,3,2,1,884.87,54800.0,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
725,61,420,80.0,3,1,1,537.5,43000.0,1897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
726,109,451,21.02,1,3,2,1427.16,29999.0,1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
727,34,488,47.0,2,4,2,2510.64,118000.0,2009,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
728,20,540,23.32,2,2,2,986.28,23000.0,1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
729,109,212,55.0,2,2,2,1072.73,59000.0,1962,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
730,109,422,43.72,2,5,5,1555.35,68000.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
731,109,562,43.86,2,5,5,2140.9,93900.0,1965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
732,109,152,55.68,2,4,2,4000.0,222720.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
733,42,178,44.0,2,6,4,1477.27,65000.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
734,75,510,41.0,2,3,1,3414.63,140000.0,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
735,109,487,87.0,3,4,2,4011.49,349000.0,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
736,109,487,87.0,3,4,2,4011.49,349000.0,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
737,109,234,83.23,2,6,5,5394.69,449000.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
738,42,167,36.14,3,2,1,1106.53,39990.0,1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
739,109,57,20.33,1,5,3,4426.96,90000.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
740,95,560,77.26,3,3,1,1928.55,149000.0,2005,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
741,109,17,67.25,3,4,4,4014.87,270000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
742,117,70,46.86,2,5,4,778.92,36500.0,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
743,109,45,59.16,3,5,1,2111.22,124900.0,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
744,109,193,73.75,3,6,2,4338.98,320000.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
745,99,341,48.04,2,3,3,1350.96,64900.0,1940,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
746,75,266,44.32,2,4,4,1985.56,88000.0,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
747,47,362,34.0,2,4,2,3000.0,102000.0,2021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
748,109,440,35.17,2,4,2,2701.17,95000.0,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
749,109,387,71.0,3,10,7,2239.44,159000.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
750,47,27,42.76,2,4,4,1625.35,69500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
751,47,27,22.32,1,4,4,1926.52,43000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
752,47,27,51.39,3,4,4,1692.94,87000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
753,47,27,26.71,1,4,4,1946.84,52000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
754,47,27,35.95,2,4,4,1780.25,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
755,47,27,26.71,1,4,4,1946.84,52000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
756,47,27,35.95,2,4,4,1585.54,57000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
757,47,27,51.39,3,4,4,1692.94,87000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
758,109,333,36.47,2,7,2,3016.15,109999.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
759,20,245,75.3,4,5,1,1221.78,92000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
760,47,27,22.32,1,4,4,1926.52,43000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
